2021-09-29T17:30:38.759+09:00,inohz,Action,NewClass,PlatformBasedProgramming,Popup,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,2,0,Default task
2021-09-29T17:30:39.081+09:00,inohz,KeyEvent,65535:16:1,PlatformBasedProgramming,Popup,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,2,0,Default task
2021-09-29T17:30:39.185+09:00,inohz,KeyEvent,83:83:1,PlatformBasedProgramming,Popup,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,2,0,Default task
2021-09-29T17:30:39.432+09:00,inohz,KeyEvent,99:67:0,PlatformBasedProgramming,Popup,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,2,0,Default task
2021-09-29T17:30:39.631+09:00,inohz,KeyEvent,104:72:0,PlatformBasedProgramming,Popup,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,2,0,Default task
2021-09-29T17:30:39.807+09:00,inohz,KeyEvent,111:79:0,PlatformBasedProgramming,Popup,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,2,0,Default task
2021-09-29T17:30:39.958+09:00,inohz,KeyEvent,111:79:0,PlatformBasedProgramming,Popup,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,2,0,Default task
2021-09-29T17:30:40.111+09:00,inohz,KeyEvent,108:76:0,PlatformBasedProgramming,Popup,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,2,0,Default task
2021-09-29T17:30:40.273+09:00,inohz,KeyEvent,46:46:0,PlatformBasedProgramming,Popup,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,2,0,Default task
2021-09-29T17:30:40.512+09:00,inohz,KeyEvent,106:74:0,PlatformBasedProgramming,Popup,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,2,0,Default task
2021-09-29T17:30:40.603+09:00,inohz,KeyEvent,97:65:0,PlatformBasedProgramming,Popup,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,2,0,Default task
2021-09-29T17:30:40.699+09:00,inohz,KeyEvent,118:86:0,PlatformBasedProgramming,Popup,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,2,0,Default task
2021-09-29T17:30:40.809+09:00,inohz,KeyEvent,97:65:0,PlatformBasedProgramming,Popup,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,2,0,Default task
2021-09-29T17:30:41.471+09:00,inohz,Action,EditorBackSpace,PlatformBasedProgramming,Popup,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,2,0,Default task
2021-09-29T17:30:41.473+09:00,inohz,KeyEvent,8:8:0,PlatformBasedProgramming,Popup,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,2,0,Default task
2021-09-29T17:30:41.475+09:00,inohz,Action,EditorBackSpace,PlatformBasedProgramming,Popup,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,2,0,Default task
2021-09-29T17:30:41.476+09:00,inohz,KeyEvent,8:8:0,PlatformBasedProgramming,Popup,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,2,0,Default task
2021-09-29T17:30:41.477+09:00,inohz,Action,EditorBackSpace,PlatformBasedProgramming,Popup,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,2,0,Default task
2021-09-29T17:30:41.478+09:00,inohz,KeyEvent,8:8:0,PlatformBasedProgramming,Popup,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,2,0,Default task
2021-09-29T17:30:41.479+09:00,inohz,Action,EditorBackSpace,PlatformBasedProgramming,Popup,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,2,0,Default task
2021-09-29T17:30:41.479+09:00,inohz,KeyEvent,8:8:0,PlatformBasedProgramming,Popup,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,2,0,Default task
2021-09-29T17:30:41.578+09:00,inohz,Action,EditorBackSpace,PlatformBasedProgramming,Popup,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,2,0,Default task
2021-09-29T17:30:41.579+09:00,inohz,KeyEvent,8:8:0,PlatformBasedProgramming,Popup,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,2,0,Default task
2021-09-29T17:30:42.096+09:00,inohz,KeyEvent,10:10:0,,,,,-1,-1,
2021-09-29T17:30:59.138+09:00,inohz,Action,EditorEnter,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,0,22,Default task
2021-09-29T17:30:59.142+09:00,inohz,KeyEvent,10:10:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,1,4,Default task
2021-09-29T17:31:01.156+09:00,inohz,KeyEvent,112:80:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,1,4,Default task
2021-09-29T17:31:01.918+09:00,inohz,KeyEvent,114:82:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,1,5,Default task
2021-09-29T17:31:02.149+09:00,inohz,Action,EditorChooseLookupItemReplace,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,1,6,Default task
2021-09-29T17:31:02.160+09:00,inohz,KeyEvent,9:9:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,1,12,Default task
2021-09-29T17:31:03.013+09:00,inohz,KeyEvent,65535:16:1,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,1,12,Default task
2021-09-29T17:31:03.102+09:00,inohz,KeyEvent,83:83:1,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,1,12,Default task
2021-09-29T17:31:03.236+09:00,inohz,KeyEvent,116:84:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,1,13,Default task
2021-09-29T17:31:03.471+09:00,inohz,KeyEvent,114:82:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,1,14,Default task
2021-09-29T17:31:03.499+09:00,inohz,KeyEvent,105:73:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,1,15,Default task
2021-09-29T17:31:03.559+09:00,inohz,KeyEvent,110:78:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,1,16,Default task
2021-09-29T17:31:03.630+09:00,inohz,KeyEvent,103:71:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,1,17,Default task
2021-09-29T17:31:03.743+09:00,inohz,KeyEvent,32:32:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,1,18,Default task
2021-09-29T17:31:03.926+09:00,inohz,KeyEvent,110:78:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,1,19,Default task
2021-09-29T17:31:03.993+09:00,inohz,KeyEvent,97:65:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,1,20,Default task
2021-09-29T17:31:04.138+09:00,inohz,KeyEvent,109:77:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,1,21,Default task
2021-09-29T17:31:04.208+09:00,inohz,KeyEvent,101:69:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,1,22,Default task
2021-09-29T17:31:04.951+09:00,inohz,Action,EditorEnter,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,1,23,Default task
2021-09-29T17:31:04.994+09:00,inohz,KeyEvent,10:10:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/Student.java,,2,12,Default task
