2021-09-08T17:31:26.001+09:00,inohz,IdeState,Active,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,,0,22,Default task
2021-09-08T17:31:26.677+09:00,inohz,Action,EditorEnter,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,,0,23,Default task
2021-09-08T17:31:26.683+09:00,inohz,KeyEvent,10:10:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,,1,4,Default task
2021-09-08T17:31:27.001+09:00,inohz,IdeState,Active,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,,1,4,Default task
2021-09-08T17:31:27.091+09:00,inohz,KeyEvent,109:77:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,,1,4,Default task
2021-09-08T17:31:27.221+09:00,inohz,KeyEvent,97:65:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,,1,5,Default task
2021-09-08T17:31:27.278+09:00,inohz,KeyEvent,105:73:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,,1,6,Default task
2021-09-08T17:31:27.346+09:00,inohz,KeyEvent,110:78:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,,1,7,Default task
2021-09-08T17:31:27.468+09:00,inohz,Action,EditorChooseLookupItem,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,,1,8,Default task
2021-09-08T17:31:27.492+09:00,inohz,KeyEvent,10:10:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,2,8,Default task
2021-09-08T17:31:28.002+09:00,inohz,IdeState,Active,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,2,8,Default task
2021-09-08T17:31:29.004+09:00,inohz,IdeState,Inactive,,,,,-1,-1,
2021-09-08T17:31:30.005+09:00,inohz,IdeState,Inactive,,,,,-1,-1,
2021-09-08T17:31:31.006+09:00,inohz,IdeState,Inactive,,,,,-1,-1,
2021-09-08T17:31:32.006+09:00,inohz,IdeState,Inactive,,,,,-1,-1,
2021-09-08T17:31:33.007+09:00,inohz,IdeState,Inactive,,,,,-1,-1,
2021-09-08T17:31:34.007+09:00,inohz,IdeState,Inactive,,,,,-1,-1,
2021-09-08T17:31:35.008+09:00,inohz,IdeState,Inactive,,,,,-1,-1,
2021-09-08T17:31:36.008+09:00,inohz,IdeState,Inactive,,,,,-1,-1,
2021-09-08T17:31:37.010+09:00,inohz,IdeState,Inactive,,,,,-1,-1,
2021-09-08T17:31:38.017+09:00,inohz,IdeState,Inactive,,,,,-1,-1,
2021-09-08T17:31:39.031+09:00,inohz,IdeState,Active,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,2,8,Default task
2021-09-08T17:31:40.033+09:00,inohz,IdeState,Active,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,2,8,Default task
2021-09-08T17:31:40.369+09:00,inohz,KeyEvent,65535:16:1,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,2,8,Default task
2021-09-08T17:31:40.442+09:00,inohz,KeyEvent,83:83:1,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,2,8,Default task
2021-09-08T17:31:40.675+09:00,inohz,KeyEvent,99:67:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,2,9,Default task
2021-09-08T17:31:40.751+09:00,inohz,KeyEvent,97:65:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,2,10,Default task
2021-09-08T17:31:41.034+09:00,inohz,IdeState,Active,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,2,11,Default task
2021-09-08T17:31:41.274+09:00,inohz,Action,EditorChooseLookupItemReplace,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,2,11,Default task
2021-09-08T17:31:41.316+09:00,inohz,KeyEvent,9:9:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,4,15,Default task
2021-09-08T17:31:42.035+09:00,inohz,IdeState,Active,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,4,15,Default task
2021-09-08T17:31:42.277+09:00,inohz,KeyEvent,32:32:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,4,15,Default task
2021-09-08T17:31:42.732+09:00,inohz,KeyEvent,115:83:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,4,16,Default task
2021-09-08T17:31:42.849+09:00,inohz,KeyEvent,97:65:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,4,17,Default task
2021-09-08T17:31:42.868+09:00,inohz,KeyEvent,99:67:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,4,18,Default task
2021-09-08T17:31:43.035+09:00,inohz,IdeState,Active,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,4,19,Default task
2021-09-08T17:31:43.233+09:00,inohz,Action,EditorTab,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,4,19,Default task
2021-09-08T17:31:43.235+09:00,inohz,KeyEvent,9:9:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,4,20,Default task
2021-09-08T17:31:43.563+09:00,inohz,Action,EditorBackSpace,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,4,20,Default task
2021-09-08T17:31:43.564+09:00,inohz,KeyEvent,8:8:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,4,19,Default task
2021-09-08T17:31:43.713+09:00,inohz,Action,EditorBackSpace,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,4,19,Default task
2021-09-08T17:31:43.714+09:00,inohz,KeyEvent,8:8:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,4,18,Default task
2021-09-08T17:31:43.856+09:00,inohz,Action,EditorBackSpace,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,4,18,Default task
2021-09-08T17:31:43.858+09:00,inohz,KeyEvent,8:8:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,4,17,Default task
2021-09-08T17:31:43.950+09:00,inohz,KeyEvent,99:67:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,4,17,Default task
2021-09-08T17:31:43.999+09:00,inohz,KeyEvent,97:65:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,4,18,Default task
2021-09-08T17:31:44.038+09:00,inohz,IdeState,Active,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,4,19,Default task
2021-09-08T17:31:44.209+09:00,inohz,Action,EditorChooseLookupItemReplace,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,4,19,Default task
2021-09-08T17:31:44.230+09:00,inohz,KeyEvent,9:9:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,4,23,Default task
2021-09-08T17:31:44.437+09:00,inohz,KeyEvent,32:32:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,4,23,Default task
2021-09-08T17:31:44.962+09:00,inohz,KeyEvent,61:61:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,4,24,Default task
2021-09-08T17:31:45.039+09:00,inohz,IdeState,Active,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,4,25,Default task
2021-09-08T17:31:45.073+09:00,inohz,KeyEvent,32:32:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/MathMain.java,MathMain::main,4,25,Default task
