2021-09-15T18:42:03.991+09:00,inohz,Action,EditorRight,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/StringSetManager.java,,0,30,Default task
2021-09-15T18:42:03.991+09:00,inohz,KeyEvent,65535:39:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/StringSetManager.java,,0,31,Default task
2021-09-15T18:42:04.546+09:00,inohz,Action,EditorEnter,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/StringSetManager.java,,0,31,Default task
2021-09-15T18:42:04.549+09:00,inohz,KeyEvent,10:10:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/StringSetManager.java,,1,4,Default task
2021-09-15T18:42:05.163+09:00,inohz,KeyEvent,109:77:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/StringSetManager.java,,1,4,Default task
2021-09-15T18:42:05.258+09:00,inohz,KeyEvent,97:65:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/StringSetManager.java,,1,5,Default task
2021-09-15T18:42:05.308+09:00,inohz,KeyEvent,105:73:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/StringSetManager.java,,1,6,Default task
2021-09-15T18:42:05.379+09:00,inohz,KeyEvent,110:78:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/StringSetManager.java,,1,7,Default task
2021-09-15T18:42:05.572+09:00,inohz,Action,EditorChooseLookupItem,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/StringSetManager.java,,1,8,Default task
2021-09-15T18:42:05.589+09:00,inohz,KeyEvent,10:10:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/StringSetManager.java,StringSetManager::main,2,8,Default task
2021-09-15T18:42:28.663+09:00,inohz,Action,EditorEnter,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/StringSetManager.java,,0,0,Default task
2021-09-15T18:42:28.666+09:00,inohz,KeyEvent,10:10:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/StringSetManager.java,,1,0,Default task
2021-09-15T18:42:28.778+09:00,inohz,Action,EditorEnter,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/StringSetManager.java,,1,0,Default task
2021-09-15T18:42:28.780+09:00,inohz,KeyEvent,10:10:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/StringSetManager.java,,2,0,Default task
2021-09-15T18:42:28.916+09:00,inohz,Action,EditorUp,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/StringSetManager.java,,2,0,Default task
2021-09-15T18:42:28.916+09:00,inohz,KeyEvent,65535:38:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/StringSetManager.java,,1,0,Default task
2021-09-15T18:42:29.050+09:00,inohz,Action,EditorUp,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/StringSetManager.java,,1,0,Default task
2021-09-15T18:42:29.050+09:00,inohz,KeyEvent,65535:38:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/StringSetManager.java,,0,0,Default task
2021-09-15T18:42:29.379+09:00,inohz,KeyEvent,101:69:0,PlatformBasedProgramming,Editor,D:/IdeaProjects/PlatformBasedProgramming/src/StringSetManager.java,,0,0,Default task
